lat,lon,isdisabled,time
34.09807166666667,-118.32418000000001,0,2022-06-05 04:32:08.620253+00:00
34.0638504,-118.28977966666667,0,2022-06-05 04:32:08.620253+00:00
34.063275,-118.28694166666668,0,2022-06-05 04:32:08.620253+00:00
34.04963683333334,-118.25813293333334,0,2022-06-05 04:32:08.620253+00:00
34.0683403,-118.45441436666667,0,2022-06-05 04:32:08.620253+00:00
34.072604999999996,-118.29432666666668,1,2022-06-05 04:32:08.620253+00:00
34.02428818333333,-118.25797271666667,0,2022-06-05 04:32:08.620253+00:00
33.989334099999994,-118.44680023333333,0,2022-06-05 04:32:08.620253+00:00
34.072303766666664,-118.24718475,0,2022-06-05 04:32:08.620253+00:00
34.07375335,-118.45287323333332,0,2022-06-05 04:32:08.620253+00:00
34.07326126666667,-118.45289611666666,0,2022-06-05 04:32:08.620253+00:00
34.10165405,-118.30838775,0,2022-06-05 04:32:08.620253+00:00
34.27797698333333,-118.45273590000001,0,2022-06-05 04:32:08.620253+00:00
34.04600525,-118.44985198333333,0,2022-06-05 04:32:08.620253+00:00
34.04689788333334,-118.2821045,0,2022-06-05 04:32:08.620253+00:00
34.11156833333334,-118.29017666666665,0,2022-06-05 04:32:08.620253+00:00
34.06776,-118.28236333333334,0,2022-06-05 04:32:08.620253+00:00
34.06381666666667,-118.46875833333334,0,2022-06-05 04:32:08.620253+00:00
34.10185666666666,-118.30813666666667,0,2022-06-05 04:32:08.620253+00:00
34.02975,-118.33521999999999,0,2022-06-05 04:32:08.620253+00:00
34.06362915,-118.29021453333334,0,2022-06-05 04:32:08.620253+00:00
34.04723666666666,-118.23277333333333,0,2022-06-05 04:32:08.620253+00:00
34.06369018333333,-118.28693389999998,0,2022-06-05 04:32:08.620253+00:00
34.07383728333333,-118.45275878333332,0,2022-06-05 04:32:08.620253+00:00
34.06333923333333,-118.45062256666667,0,2022-06-05 04:32:08.620253+00:00
34.08698666666667,-118.37410666666668,0,2022-06-05 04:32:08.620253+00:00
34.026458733333335,-118.37237548333333,0,2022-06-05 04:32:08.620253+00:00
34.10176086666667,-118.30835723333333,0,2022-06-05 04:32:08.620253+00:00
34.102016449999994,-118.30937958333334,0,2022-06-05 04:32:08.620253+00:00
34.008964533333334,-118.43750763333334,0,2022-06-05 04:32:08.620253+00:00
34.08391953333333,-118.36172485,0,2022-06-05 04:32:08.620253+00:00
34.07383766666667,-118.45279716666667,0,2022-06-05 04:32:08.620253+00:00
34.04096221666667,-118.25128936666667,0,2022-06-05 04:32:08.620253+00:00
34.04882833333333,-118.26264166666667,0,2022-06-05 04:32:08.620253+00:00
34.09683608333333,-118.3440628,0,2022-06-05 04:32:08.620253+00:00
34.04807663333334,-118.23991393333333,0,2022-06-05 04:32:08.620253+00:00
34.07370376666667,-118.45280456666666,0,2022-06-05 04:32:08.620253+00:00
34.086277,-118.36184691666668,0,2022-06-05 04:32:08.620253+00:00
34.051605,-118.24227833333335,1,2022-06-05 04:32:08.620253+00:00
34.083484649999995,-118.35039520000001,0,2022-06-05 04:32:08.620253+00:00
34.08626556666666,-118.36164856666667,0,2022-06-05 04:32:08.620253+00:00
33.98121261666667,-118.46302795000001,0,2022-06-05 04:32:08.620253+00:00
34.033108666666664,-118.27898333333333,1,2022-06-05 04:32:08.620253+00:00
33.981463999999995,-118.46265233333334,0,2022-06-05 04:32:08.620253+00:00
34.07322311666667,-118.36134338333335,0,2022-06-05 04:32:08.620253+00:00
34.06054688333334,-118.2512207,0,2022-06-05 04:32:08.620253+00:00
34.0644188,-118.45078278333334,0,2022-06-05 04:32:08.620253+00:00
34.064414983333336,-118.45085143333333,0,2022-06-05 04:32:08.620253+00:00
33.980266566666664,-118.46288299999999,0,2022-06-05 04:32:08.620253+00:00
34.04698563333333,-118.28189849999998,0,2022-06-05 04:32:08.620253+00:00
34.18155333333333,-118.37021666666666,0,2022-06-05 04:32:08.620253+00:00
34.018440250000005,-118.31014251666666,0,2022-06-05 04:32:08.620253+00:00
34.06910705,-118.45172118333333,0,2022-06-05 04:32:08.620253+00:00
34.06156133333333,-118.30027066666668,0,2022-06-05 04:32:08.620253+00:00
34.09915543333333,-118.3500824,0,2022-06-05 04:32:08.620253+00:00
34.04589461666667,-118.46529388333332,0,2022-06-05 04:32:08.620253+00:00
34.091991416666666,-118.27977753333334,0,2022-06-05 04:32:08.620253+00:00
34.07553266666666,-118.36153100000001,0,2022-06-05 04:32:08.620253+00:00
34.06961823333334,-118.44873809999999,0,2022-06-05 04:32:08.620253+00:00
34.05878833333334,-118.24122666666666,1,2022-06-05 04:32:08.620253+00:00
33.99906921666666,-118.47238921666667,0,2022-06-05 04:32:08.620253+00:00
34.06649016666667,-118.44882201666665,0,2022-06-05 04:32:08.620253+00:00
33.98994445,-118.46366881666667,0,2022-06-05 04:32:08.620253+00:00
33.98618698333333,-118.45529938333333,0,2022-06-05 04:32:08.620253+00:00
34.052776333333334,-118.30857086666668,0,2022-06-05 04:32:08.620253+00:00
34.0439148,-118.46737671666666,0,2022-06-05 04:32:08.620253+00:00
34.049209600000005,-118.46095276666668,0,2022-06-05 04:32:08.620253+00:00
34.07613333333334,-118.30902166666668,0,2022-06-05 04:32:08.620253+00:00
34.02750833333334,-118.28767333333332,0,2022-06-05 04:32:08.620253+00:00
34.04528833333333,-118.26505999999999,1,2022-06-05 04:32:08.620253+00:00
34.09028625,-118.30057525,0,2022-06-05 04:32:08.620253+00:00
34.095352166666665,-118.29570770000001,0,2022-06-05 04:32:08.620253+00:00
34.10177611666666,-118.32202148333333,0,2022-06-05 04:32:08.620253+00:00
34.10535811666667,-118.32975768333333,0,2022-06-05 04:32:08.620253+00:00
34.101902,-118.30867005,0,2022-06-05 04:32:08.620253+00:00
34.04423905,-118.46772003333332,0,2022-06-05 04:32:08.620253+00:00
34.043258333333334,-118.25409666666668,0,2022-06-05 04:32:08.620253+00:00
34.01436996666666,-118.44165801666668,1,2022-06-05 04:32:08.620253+00:00
34.063594816666665,-118.29148865,0,2022-06-05 04:32:08.620253+00:00
34.07658768333333,-118.25714111666666,0,2022-06-05 04:32:08.620253+00:00
34.101593333333334,-118.308235,0,2022-06-05 04:32:08.620253+00:00
34.04688645,-118.25964354999999,0,2022-06-05 04:32:08.620253+00:00
34.026428216666666,-118.37192535000001,0,2022-06-05 04:32:08.620253+00:00
34.060878333333335,-118.44471666666668,0,2022-06-05 04:32:08.620253+00:00
34.10511398333333,-118.32548523333335,0,2022-06-05 04:32:08.620253+00:00
34.02831268333333,-118.27586365,0,2022-06-05 04:32:08.620253+00:00
34.06988525,-118.35058593333333,0,2022-06-05 04:32:08.620253+00:00
34.069259650000006,-118.30922698333333,0,2022-06-05 04:32:08.620253+00:00
34.021797183333334,-118.44503021666667,0,2022-06-05 04:32:08.620253+00:00
34.026447833333336,-118.37239033333331,0,2022-06-05 04:32:08.620253+00:00
34.06020736666667,-118.25360106666668,0,2022-06-05 04:32:08.620253+00:00
33.99606705,-118.47800445,0,2022-06-05 04:32:08.620253+00:00
34.02643966666667,-118.37193298333335,0,2022-06-05 04:32:08.620253+00:00
34.04336166666667,-118.46836853333335,0,2022-06-05 04:32:08.620253+00:00
34.06702805,-118.37383270000001,0,2022-06-05 04:32:08.620253+00:00
33.979576116666664,-118.43769073333333,0,2022-06-05 04:32:08.620253+00:00
34.12140273333333,-118.2069931,0,2022-06-05 04:32:08.620253+00:00
34.1213646,-118.20700073333335,0,2022-06-05 04:32:08.620253+00:00
34.04579163333334,-118.26567078333333,0,2022-06-05 04:32:08.620253+00:00
34.07253646666666,-118.24741363333332,0,2022-06-05 04:32:08.620253+00:00
34.0555954,-118.25388336666668,0,2022-06-05 04:32:08.620253+00:00
34.04574585,-118.26569366666666,0,2022-06-05 04:32:08.620253+00:00
34.07552338333333,-118.36152648333334,0,2022-06-05 04:32:08.620253+00:00
34.100036616666664,-118.3447342,0,2022-06-05 04:32:08.620253+00:00
34.05947113333333,-118.28098296666667,0,2022-06-05 04:32:08.620253+00:00
34.06380843333333,-118.25084686666666,0,2022-06-05 04:32:08.620253+00:00
33.98867416666667,-118.4462967,0,2022-06-05 04:32:08.620253+00:00
34.09474945,-118.34047698333333,0,2022-06-05 04:32:08.620253+00:00
34.07290268333334,-118.36135101666666,0,2022-06-05 04:32:08.620253+00:00
34.085319516666665,-118.36119079999999,0,2022-06-05 04:32:08.620253+00:00
34.099673833333334,-118.32840116666667,0,2022-06-05 04:32:08.620253+00:00
34.101276399999996,-118.34494018333335,0,2022-06-05 04:32:08.620253+00:00
34.04395295,-118.46765136666666,0,2022-06-05 04:32:08.620253+00:00
34.048637383333336,-118.25545501666666,0,2022-06-05 04:32:08.620253+00:00
34.045269833333336,-118.23255499999999,0,2022-06-05 04:32:08.620253+00:00
34.071495049999996,-118.4519043,0,2022-06-05 04:32:08.620253+00:00
34.071472166666666,-118.36125946666668,0,2022-06-05 04:32:08.620253+00:00
34.001729833333336,-118.44278883333332,0,2022-06-05 04:32:08.620253+00:00
34.09481811666667,-118.34053801666666,0,2022-06-05 04:32:08.620253+00:00
34.064895633333336,-118.44951629999998,0,2022-06-05 04:32:08.620253+00:00
34.0432167,-118.26201629999998,0,2022-06-05 04:32:08.620253+00:00
34.04586833333334,-118.23648,0,2022-06-05 04:32:08.620253+00:00
34.04153933333334,-118.23297316666667,0,2022-06-05 04:32:08.620253+00:00
34.06803166666667,-118.44929500000002,0,2022-06-05 04:32:08.620253+00:00
34.095268250000004,-118.34044646666668,0,2022-06-05 04:32:08.620253+00:00
34.09475666666666,-118.34049166666667,0,2022-06-05 04:32:08.620253+00:00
34.10205078333333,-118.30926513333334,0,2022-06-05 04:32:08.620253+00:00
34.053025000000005,-118.41695333333334,0,2022-06-05 04:32:08.620253+00:00
34.09473,-118.34053833333334,0,2022-06-05 04:32:08.620253+00:00
34.03441238333333,-118.27875518333333,0,2022-06-05 04:32:08.620253+00:00
34.10204315,-118.30912779999998,0,2022-06-05 04:32:08.620253+00:00
34.02256,-118.37332166666666,0,2022-06-05 04:32:08.620253+00:00
33.94891,-118.39591166666666,0,2022-06-05 04:32:08.620253+00:00
33.989315033333334,-118.44680023333333,0,2022-06-05 04:32:08.620253+00:00
34.022548666666665,-118.373327,0,2022-06-05 04:32:08.620253+00:00
33.9893074,-118.47219848333334,0,2022-06-05 04:32:08.620253+00:00
34.03930283333333,-118.44257354999999,0,2022-06-05 04:32:08.620253+00:00
34.065463,-118.36150166666667,0,2022-06-05 04:32:08.620253+00:00
34.047523500000004,-118.25698853333333,0,2022-06-05 04:32:08.620253+00:00
34.10429001666667,-118.33824158333333,0,2022-06-05 04:32:08.620253+00:00
34.0795021,-118.30910491666667,0,2022-06-05 04:32:08.620253+00:00
34.09615266666666,-118.32500999999999,0,2022-06-05 04:32:08.620253+00:00
33.98268508333333,-118.46074676666667,0,2022-06-05 04:32:08.620253+00:00
34.03923833333333,-118.44260333333335,0,2022-06-05 04:32:08.620253+00:00
34.03936386666667,-118.24497986666665,0,2022-06-05 04:32:08.620253+00:00
34.0306282,-118.45746613333334,0,2022-06-05 04:32:08.620253+00:00
34.099800116666664,-118.33795166666665,0,2022-06-05 04:32:08.620253+00:00
34.099807733333336,-118.3379364,0,2022-06-05 04:32:08.620253+00:00
34.062702183333336,-118.44672393333333,0,2022-06-05 04:32:08.620253+00:00
34.04898071666666,-118.26348113333333,0,2022-06-05 04:32:08.620253+00:00
33.98280716666667,-118.46089171666667,0,2022-06-05 04:32:08.620253+00:00
34.057521816666664,-118.44283294999998,0,2022-06-05 04:32:08.620253+00:00
33.98127746666667,-118.46300506666667,0,2022-06-05 04:32:08.620253+00:00
34.083324999999995,-118.34289500000001,0,2022-06-05 04:32:08.620253+00:00
33.98990783333333,-118.47195850000001,0,2022-06-05 04:32:08.620253+00:00
34.057651666666665,-118.44295500000001,0,2022-06-05 04:32:08.620253+00:00
33.98591613333333,-118.45565796666666,0,2022-06-05 04:32:08.620253+00:00
34.12125,-118.20503166666667,0,2022-06-05 04:32:08.620253+00:00
34.07670975,-118.30056,0,2022-06-05 04:32:08.620253+00:00
34.12126541666667,-118.20502471666666,0,2022-06-05 04:32:08.620253+00:00
34.10068893333333,-118.32374573333333,0,2022-06-05 04:32:08.620253+00:00
34.07311248333333,-118.36146545000001,0,2022-06-05 04:32:08.620253+00:00
34.101966850000004,-118.30926513333334,0,2022-06-05 04:32:08.620253+00:00
34.063652033333334,-118.44483948333333,0,2022-06-05 04:32:08.620253+00:00
34.12125396666667,-118.20500183333334,0,2022-06-05 04:32:08.620253+00:00
34.065822600000004,-118.37310028333334,0,2022-06-05 04:32:08.620253+00:00
34.06976318333333,-118.46953583333334,0,2022-06-05 04:32:08.620253+00:00
34.06537166666667,-118.44032999999999,0,2022-06-05 04:32:08.620253+00:00
34.06889,-118.34528333333334,0,2022-06-05 04:32:08.620253+00:00
34.07265091666667,-118.45056914999999,0,2022-06-05 04:32:08.620253+00:00
34.01847458333334,-118.30830383333333,0,2022-06-05 04:32:08.620253+00:00
34.026485,-118.37166666666666,0,2022-06-05 04:32:08.620253+00:00
34.060794666666666,-118.44019116666665,0,2022-06-05 04:32:08.620253+00:00
33.96697998333333,-118.45319366666666,0,2022-06-05 04:32:08.620253+00:00
34.05595398333333,-118.23741913333333,0,2022-06-05 04:32:08.620253+00:00
34.07287598333333,-118.4535675,0,2022-06-05 04:32:08.620253+00:00
33.99110031666667,-118.46791076666665,0,2022-06-05 04:32:08.620253+00:00
34.040908816666665,-118.24667358333333,0,2022-06-05 04:32:08.620253+00:00
34.02637481666667,-118.37184906666668,0,2022-06-05 04:32:08.620253+00:00
34.075964,-118.45518349999999,0,2022-06-05 04:32:08.620253+00:00
34.03911971666666,-118.23526001666666,0,2022-06-05 04:32:08.620253+00:00
34.145401666666665,-118.44294,0,2022-06-05 04:32:08.620253+00:00
33.996581666666664,-118.42749833333333,0,2022-06-05 04:32:08.620253+00:00
34.04576833333333,-118.26687666666666,0,2022-06-05 04:32:08.620253+00:00
33.988689416666666,-118.44628906666667,0,2022-06-05 04:32:08.620253+00:00
34.034477233333334,-118.37892913333332,0,2022-06-05 04:32:08.620253+00:00
34.039120000000004,-118.235245,0,2022-06-05 04:32:08.620253+00:00
33.980086666666665,-118.39478333333334,0,2022-06-05 04:32:08.620253+00:00
34.061035149999995,-118.37955474999998,0,2022-06-05 04:32:08.620253+00:00
34.044975,-118.25643933333335,0,2022-06-05 04:32:08.620253+00:00
34.10520553333333,-118.3168335,0,2022-06-05 04:32:08.620253+00:00
34.0523796,-118.28283691666665,0,2022-06-05 04:32:08.620253+00:00
33.98934173333334,-118.4468689,0,2022-06-05 04:32:08.620253+00:00
34.01612473333333,-118.43490599999998,0,2022-06-05 04:32:08.620253+00:00
34.072303766666664,-118.45040130000001,0,2022-06-05 04:32:08.620253+00:00
34.10178833333334,-118.30849500000001,0,2022-06-05 04:32:08.620253+00:00
34.04040526666667,-118.26319121666666,0,2022-06-05 04:32:08.620253+00:00
33.99735666666666,-118.459945,0,2022-06-05 04:32:08.620253+00:00
33.98284566666667,-118.46120066666666,0,2022-06-05 04:32:08.620253+00:00
34.044792183333335,-118.23532866666667,0,2022-06-05 04:32:08.620253+00:00
34.05804443333333,-118.27101135,0,2022-06-05 04:32:08.620253+00:00
34.07639695,-118.2905426,0,2022-06-05 04:32:08.620253+00:00
34.047519683333334,-118.27008056666666,0,2022-06-05 04:32:08.620253+00:00
34.01225661666667,-118.42634583333331,0,2022-06-05 04:32:08.620253+00:00
33.9865303,-118.44534301666665,0,2022-06-05 04:32:08.620253+00:00
34.0548172,-118.42837525000002,0,2022-06-05 04:32:08.620253+00:00
34.04781666666667,-118.24534666666665,0,2022-06-05 04:32:08.620253+00:00
33.987937933333335,-118.47210693333334,0,2022-06-05 04:32:08.620253+00:00
34.02732086666666,-118.27349090000001,0,2022-06-05 04:32:08.620253+00:00
34.05314255,-118.44377899999999,0,2022-06-05 04:32:08.620253+00:00
33.984555166666674,-118.44332933333332,0,2022-06-05 04:32:08.620253+00:00
34.06440353333333,-118.41441345,0,2022-06-05 04:32:08.620253+00:00
34.01561736666667,-118.41289520000001,0,2022-06-05 04:32:08.620253+00:00
34.015579216666666,-118.41291808333332,0,2022-06-05 04:32:08.620253+00:00
34.044059749999995,-118.45717621666667,0,2022-06-05 04:32:08.620253+00:00
34.01564788333334,-118.41290283333335,0,2022-06-05 04:32:08.620253+00:00
34.039505,-118.44230666666665,0,2022-06-05 04:32:08.620253+00:00
34.05883788333333,-118.43978881666665,0,2022-06-05 04:32:08.620253+00:00
34.03950833333333,-118.44226833333332,0,2022-06-05 04:32:08.620253+00:00
33.995689399999996,-118.46618651666668,0,2022-06-05 04:32:08.620253+00:00
34.04506301666667,-118.25019836666667,0,2022-06-05 04:32:08.620253+00:00
34.06869916666667,-118.34937116666667,0,2022-06-05 04:32:08.620253+00:00
34.10167313333333,-118.30889893333332,0,2022-06-05 04:32:08.620253+00:00
34.046108249999996,-118.27555846666668,0,2022-06-05 04:32:08.620253+00:00
33.988566666666664,-118.47122166666668,0,2022-06-05 04:32:08.620253+00:00
33.973785,-118.45765666666667,0,2022-06-05 04:32:08.620253+00:00
34.045269016666666,-118.2325058,0,2022-06-05 04:32:08.620253+00:00
34.04441833333333,-118.23314666666666,0,2022-06-05 04:32:08.620253+00:00
34.05769348333333,-118.44419861666665,0,2022-06-05 04:32:08.620253+00:00
34.063663483333336,-118.44371033333333,0,2022-06-05 04:32:08.620253+00:00
34.00051116666667,-118.47119140000001,0,2022-06-05 04:32:08.620253+00:00
34.06813811666667,-118.25002288333332,0,2022-06-05 04:32:08.620253+00:00
34.01710128333333,-118.40544891666666,0,2022-06-05 04:32:08.620253+00:00
34.06375503333334,-118.28691863333333,0,2022-06-05 04:32:08.620253+00:00
34.06965636666666,-118.44769286666666,0,2022-06-05 04:32:08.620253+00:00
33.982982633333336,-118.46029663333333,0,2022-06-05 04:32:08.620253+00:00
34.105182649999996,-118.33325195,0,2022-06-05 04:32:08.620253+00:00
33.997413333333334,-118.47353333333334,0,2022-06-05 04:32:08.620253+00:00
34.07531916666667,-118.35491166666667,0,2022-06-05 04:32:08.620253+00:00
33.99732208333333,-118.47989655,0,2022-06-05 04:32:08.620253+00:00
34.10175,-118.30019333333333,0,2022-06-05 04:32:08.620253+00:00
34.14095,-118.37034666666665,0,2022-06-05 04:32:08.620253+00:00
33.99736405,-118.473526,0,2022-06-05 04:32:08.620253+00:00
34.098125333333336,-118.34433766666668,0,2022-06-05 04:32:08.620253+00:00
34.060977933333334,-118.44446563333334,0,2022-06-05 04:32:08.620253+00:00
34.02149963333333,-118.28018951666667,0,2022-06-05 04:32:08.620253+00:00
34.08823333333333,-118.333145,0,2022-06-05 04:32:08.620253+00:00
34.03783,-118.26001666666667,0,2022-06-05 04:32:08.620253+00:00
34.07678223333333,-118.25708770000001,0,2022-06-05 04:32:08.620253+00:00
34.02766916666667,-118.39198283333332,0,2022-06-05 04:32:08.620253+00:00
34.055431666666664,-118.46330333333331,0,2022-06-05 04:32:08.620253+00:00
34.06776046666666,-118.44838714999999,0,2022-06-05 04:32:08.620253+00:00
34.085136416666664,-118.37641906666667,0,2022-06-05 04:32:08.620253+00:00
33.98823166666667,-118.47283934999999,0,2022-06-05 04:32:08.620253+00:00
34.08026123333333,-118.30583191666668,0,2022-06-05 04:32:08.620253+00:00
34.05778503333333,-118.28947448333332,0,2022-06-05 04:32:08.620253+00:00
34.08117295,-118.28450011666668,0,2022-06-05 04:32:08.620253+00:00
34.06765,-118.45127166666667,0,2022-06-05 04:32:08.620253+00:00
34.08693695,-118.37519836666667,0,2022-06-05 04:32:08.620253+00:00
34.02122498333333,-118.43727111666666,0,2022-06-05 04:32:08.620253+00:00
34.068774999999995,-118.44642666666665,0,2022-06-05 04:32:08.620253+00:00
34.04488,-118.25729333333332,0,2022-06-05 04:32:08.620253+00:00
34.05102538333333,-118.23336028333333,0,2022-06-05 04:32:08.620253+00:00
34.05907821666666,-118.44314574999999,0,2022-06-05 04:32:08.620253+00:00
33.987121583333334,-118.44890595,0,2022-06-05 04:32:08.620253+00:00
34.051033016666665,-118.23333740000001,0,2022-06-05 04:32:08.620253+00:00
34.0870552,-118.34268951666667,0,2022-06-05 04:32:08.620253+00:00
34.06769943333334,-118.28184510000001,0,2022-06-05 04:32:08.620253+00:00
34.0294342,-118.28864288333334,0,2022-06-05 04:32:08.620253+00:00
34.062782283333334,-118.25878143333333,0,2022-06-05 04:32:08.620253+00:00
33.971134183333334,-118.45577239999999,0,2022-06-05 04:32:08.620253+00:00
34.026558333333334,-118.37184833333335,0,2022-06-05 04:32:08.620253+00:00
34.07170105,-118.36152648333334,0,2022-06-05 04:32:08.620253+00:00
34.04414748333333,-118.46757506666667,0,2022-06-05 04:32:08.620253+00:00
34.07338333333333,-118.37541198333332,0,2022-06-05 04:32:08.620253+00:00
34.074443816666665,-118.25173949999999,0,2022-06-05 04:32:08.620253+00:00
34.052841183333335,-118.29157256666667,0,2022-06-05 04:32:08.620253+00:00
33.99134826666667,-118.46813965000001,0,2022-06-05 04:32:08.620253+00:00
34.060613833333335,-118.30967133333334,0,2022-06-05 04:32:08.620253+00:00
34.04877853333333,-118.2339325,0,2022-06-05 04:32:08.620253+00:00
34.05952071666666,-118.2546997,0,2022-06-05 04:32:08.620253+00:00
34.06360245,-118.44495391666666,0,2022-06-05 04:32:08.620253+00:00
34.09288788333333,-118.31190489999999,0,2022-06-05 04:32:08.620253+00:00
34.1019516,-118.30924224999998,0,2022-06-05 04:32:08.620253+00:00
34.02782833333333,-118.27315500000002,0,2022-06-05 04:32:08.620253+00:00
34.063781733333336,-118.28690338333332,0,2022-06-05 04:32:08.620253+00:00
33.98845673333334,-118.44606781666668,0,2022-06-05 04:32:08.620253+00:00
34.04879759999999,-118.23392486666668,0,2022-06-05 04:32:08.620253+00:00
34.09444046666667,-118.34426116666667,0,2022-06-05 04:32:08.620253+00:00
34.10050583333334,-118.32408141666669,0,2022-06-05 04:32:08.620253+00:00
34.08449936666667,-118.36705016666669,0,2022-06-05 04:32:08.620253+00:00
34.06116103333333,-118.44297028333334,0,2022-06-05 04:32:08.620253+00:00
34.062206266666664,-118.44746398333334,0,2022-06-05 04:32:08.620253+00:00
34.022888333333334,-118.28208166666667,0,2022-06-05 04:32:08.620253+00:00
34.08449173333334,-118.36701201666668,0,2022-06-05 04:32:08.620253+00:00
34.06167983333333,-118.44734191666666,0,2022-06-05 04:32:08.620253+00:00
34.01210403333334,-118.44970703333333,0,2022-06-05 04:32:08.620253+00:00
34.102127083333336,-118.30955504999999,0,2022-06-05 04:32:08.620253+00:00
34.018066399999995,-118.28242493333333,0,2022-06-05 04:32:08.620253+00:00
34.07229615000001,-118.44377136666665,0,2022-06-05 04:32:08.620253+00:00
34.05773163333333,-118.29135894999999,0,2022-06-05 04:32:08.620253+00:00
34.07286453333334,-118.45062256666667,0,2022-06-05 04:32:08.620253+00:00
34.05778166666666,-118.29003833333333,0,2022-06-05 04:32:08.620253+00:00
34.101696016666665,-118.30707550000001,0,2022-06-05 04:32:08.620253+00:00
33.98129666666667,-118.46299666666667,0,2022-06-05 04:32:08.620253+00:00
34.02702331666667,-118.4300003,0,2022-06-05 04:32:08.620253+00:00
34.07165146666667,-118.36153411666668,0,2022-06-05 04:32:08.620253+00:00
34.154125216666664,-118.41382598333333,0,2022-06-05 04:32:08.620253+00:00
34.05774688333334,-118.28948975,0,2022-06-05 04:32:08.620253+00:00
33.98994445,-118.46368408333335,0,2022-06-05 04:32:08.620253+00:00
34.064563750000005,-118.45352173333335,0,2022-06-05 04:32:08.620253+00:00
34.02039,-118.404525,0,2022-06-05 04:32:08.620253+00:00
34.02034333333334,-118.40447166666667,0,2022-06-05 04:32:08.620253+00:00
34.02036666666667,-118.40450286666668,0,2022-06-05 04:32:08.620253+00:00
34.026451116666664,-118.37181091666667,0,2022-06-05 04:32:08.620253+00:00
33.98415756666667,-118.43795776666666,0,2022-06-05 04:32:08.620253+00:00
33.945690150000004,-118.38879395000001,0,2022-06-05 04:32:08.620253+00:00
34.03750228333333,-118.45693206666668,0,2022-06-05 04:32:08.620253+00:00
34.058879850000004,-118.44400786666665,0,2022-06-05 04:32:08.620253+00:00
33.94567166666666,-118.388825,0,2022-06-05 04:32:08.620253+00:00
34.06979833333333,-118.44488500000001,0,2022-06-05 04:32:08.620253+00:00
34.08118056666667,-118.28450775000002,0,2022-06-05 04:32:08.620253+00:00
